Date;Pays;Filière;Valeur (Mt)
2019-07;"Autriche";"Fioul";
2019-08;"Autriche";"Fioul";
2019-09;"Autriche";"Fioul";
2019-10;"Autriche";"Fioul";
2019-11;"Autriche";"Fioul";
2019-12;"Autriche";"Fioul";
2020-01;"Autriche";"Fioul";
2020-02;"Autriche";"Fioul";
2020-03;"Autriche";"Fioul";
2020-04;"Autriche";"Fioul";
2020-05;"Autriche";"Fioul";
2020-06;"Autriche";"Fioul";
2020-07;"Autriche";"Fioul";
2020-08;"Autriche";"Fioul";
2020-09;"Autriche";"Fioul";
2020-10;"Autriche";"Fioul";
2020-11;"Autriche";"Fioul";
2020-12;"Autriche";"Fioul";
2021-01;"Autriche";"Fioul";
2021-02;"Autriche";"Fioul";
2021-03;"Autriche";"Fioul";
2021-04;"Autriche";"Fioul";
2021-05;"Autriche";"Fioul";
2021-06;"Autriche";"Fioul";
2021-07;"Autriche";"Fioul";
2021-08;"Autriche";"Fioul";
2021-09;"Autriche";"Fioul";
2021-10;"Autriche";"Fioul";
2021-11;"Autriche";"Fioul";
2021-12;"Autriche";"Fioul";
2022-01;"Autriche";"Fioul";
2022-02;"Autriche";"Fioul";
2022-03;"Autriche";"Fioul";
2022-04;"Autriche";"Fioul";
2022-05;"Autriche";"Fioul";
2022-06;"Autriche";"Fioul";
2022-07;"Autriche";"Fioul";
2022-08;"Autriche";"Fioul";
2022-09;"Autriche";"Fioul";
2022-10;"Autriche";"Fioul";
2022-11;"Autriche";"Fioul";
2022-12;"Autriche";"Fioul";
2023-01;"Autriche";"Fioul";
2023-02;"Autriche";"Fioul";
2023-03;"Autriche";"Fioul";
2023-04;"Autriche";"Fioul";
2023-05;"Autriche";"Fioul";
2023-06;"Autriche";"Fioul";
2023-07;"Autriche";"Fioul";
2023-08;"Autriche";"Fioul";
2023-09;"Autriche";"Fioul";
2023-10;"Autriche";"Fioul";
2023-11;"Autriche";"Fioul";
2023-12;"Autriche";"Fioul";
2024-01;"Autriche";"Fioul";
2024-02;"Autriche";"Fioul";
2024-03;"Autriche";"Fioul";
2024-04;"Autriche";"Fioul";
2024-05;"Autriche";"Fioul";
2024-06;"Autriche";"Fioul";
2024-07;"Autriche";"Fioul";
2024-08;"Autriche";"Fioul";
2024-09;"Autriche";"Fioul";
2024-10;"Autriche";"Fioul";
2024-11;"Autriche";"Fioul";
2024-12;"Autriche";"Fioul";
2025-01;"Autriche";"Fioul";
2025-02;"Autriche";"Fioul";
2025-03;"Autriche";"Fioul";
2016-01;"Autriche";"Gaz";1,060744542
2016-02;"Autriche";"Gaz";0,430666617
2016-03;"Autriche";"Gaz";0,3381239775
2016-04;"Autriche";"Gaz";0,2210225865
2016-05;"Autriche";"Gaz";0,0529449375
2016-06;"Autriche";"Gaz";0,032096214
2016-07;"Autriche";"Gaz";0,0318980715
2016-08;"Autriche";"Gaz";0,0177841485
2016-09;"Autriche";"Gaz";0,203461506
2016-10;"Autriche";"Gaz";0,3525838995
2016-11;"Autriche";"Gaz";0,533975289
2016-12;"Autriche";"Gaz";0,67641543
2017-01;"Autriche";"Gaz";0,965471451
2017-02;"Autriche";"Gaz";0,6634595205
2017-03;"Autriche";"Gaz";0,404517897
2017-04;"Autriche";"Gaz";0,233050641
2017-05;"Autriche";"Gaz";0,062635128
2017-06;"Autriche";"Gaz";0,177368553
2017-07;"Autriche";"Gaz";0,156225813
2017-08;"Autriche";"Gaz";0,1482959805
2017-09;"Autriche";"Gaz";0,1690841085
2017-10;"Autriche";"Gaz";0,324738723
2017-11;"Autriche";"Gaz";0,494148255
2017-12;"Autriche";"Gaz";0,432312135
2018-01;"Autriche";"Gaz";0,498418476
2018-02;"Autriche";"Gaz";0,538618827
2018-03;"Autriche";"Gaz";0,410316708
2018-04;"Autriche";"Gaz";0,105189003
2018-05;"Autriche";"Gaz";0,047957184
2018-06;"Autriche";"Gaz";0,0830465025
2018-07;"Autriche";"Gaz";0,0941143815
2018-08;"Autriche";"Gaz";0,1417475775
2018-09;"Autriche";"Gaz";0,208614951
2018-10;"Autriche";"Gaz";0,3174921015
2018-11;"Autriche";"Gaz";0,5042998065
2018-12;"Autriche";"Gaz";0,6683886795
2019-01;"Autriche";"Gaz";0,684611265
2019-02;"Autriche";"Gaz";0,5413130865
2019-03;"Autriche";"Gaz";0,2895801525
2019-04;"Autriche";"Gaz";0,2294668065
2019-05;"Autriche";"Gaz";0,0342238425
2019-06;"Autriche";"Gaz";0,078264503999999
2019-07;"Autriche";"Gaz";0,2138061105
2019-08;"Autriche";"Gaz";0,306319779
2019-09;"Autriche";"Gaz";0,403485468
2019-10;"Autriche";"Gaz";0,537186372
2019-11;"Autriche";"Gaz";0,552038751
2019-12;"Autriche";"Gaz";0,5516420745
2020-01;"Autriche";"Gaz";0,793241901
2020-02;"Autriche";"Gaz";0,4327403925
2020-03;"Autriche";"Gaz";0,4112203335
2020-04;"Autriche";"Gaz";0,17889636
2020-05;"Autriche";"Gaz";0,0368376705
2020-06;"Autriche";"Gaz";0,040676241000001
2020-07;"Autriche";"Gaz";0,192242421
2020-08;"Autriche";"Gaz";0,174672162
2020-09;"Autriche";"Gaz";0,1723266855
2020-10;"Autriche";"Gaz";0,350563194
2020-11;"Autriche";"Gaz";0,515417406
2020-12;"Autriche";"Gaz";0,6406879665
2021-01;"Autriche";"Gaz";0,6337043025
2021-02;"Autriche";"Gaz";0,499617249
2021-03;"Autriche";"Gaz";0,480516486
2021-04;"Autriche";"Gaz";0,370109919
2021-05;"Autriche";"Gaz";0,117518208
2021-06;"Autriche";"Gaz";0,033460287
2021-07;"Autriche";"Gaz";0,033716589000001
2021-08;"Autriche";"Gaz";0,0246637605
2021-09;"Autriche";"Gaz";0,0813745365
2021-10;"Autriche";"Gaz";0,405784095
2021-11;"Autriche";"Gaz";0,723798588
2021-12;"Autriche";"Gaz";0,6832327065
2022-01;"Autriche";"Gaz";0,6868278075
2022-02;"Autriche";"Gaz";0,550740015
2022-03;"Autriche";"Gaz";0,651872382
2022-04;"Autriche";"Gaz";0,319016907
2022-05;"Autriche";"Gaz";0,2454072945
2022-06;"Autriche";"Gaz";0,055463805000002
2022-07;"Autriche";"Gaz";0,086742741
2022-08;"Autriche";"Gaz";0,082546644000001
2022-09;"Autriche";"Gaz";0,31496784
2022-10;"Autriche";"Gaz";0,3375222855
2022-11;"Autriche";"Gaz";0,52472919
2022-12;"Autriche";"Gaz";0,558653796
2023-01;"Autriche";"Gaz";0,45295593
2023-02;"Autriche";"Gaz";0,4722041145
2023-03;"Autriche";"Gaz";0,3474738675
2023-04;"Autriche";"Gaz";0,2735080335
2023-05;"Autriche";"Gaz";0,108763137
2023-06;"Autriche";"Gaz";0,012963
2023-07;"Autriche";"Gaz";0,053772351000003
2023-08;"Autriche";"Gaz";0,0137968515
2023-09;"Autriche";"Gaz";0,1244769465
2023-10;"Autriche";"Gaz";0,1989356355
2023-11;"Autriche";"Gaz";0,332100054
2023-12;"Autriche";"Gaz";0,416326842
2024-01;"Autriche";"Gaz";0,5257910685
2024-02;"Autriche";"Gaz";0,279252252
2024-03;"Autriche";"Gaz";0,2144358165
2024-04;"Autriche";"Gaz";0,089573808
2024-05;"Autriche";"Gaz";0,0051356535000001
2024-06;"Autriche";"Gaz";0,016051151999999
2024-07;"Autriche";"Gaz";0,0071655810000001
2024-08;"Autriche";"Gaz";0,034432338
2024-09;"Autriche";"Gaz";0,0386460525
2024-10;"Autriche";"Gaz";0,1755144525
2024-11;"Autriche";"Gaz";0,646217469
2024-12;"Autriche";"Gaz";0,6429671925
2025-01;"Autriche";"Gaz";0,7022683935
2025-02;"Autriche";"Gaz";0,612188028
2025-03;"Autriche";"Gaz";0,384815094
2016-01;"Autriche";"Charbon";0,411811776
2016-02;"Autriche";"Charbon";0,1355165595
2016-03;"Autriche";"Charbon";0,1565936775
2016-04;"Autriche";"Charbon";0,104615406
2016-05;"Autriche";"Charbon";
2016-06;"Autriche";"Charbon";0,008431497
2016-07;"Autriche";"Charbon";
2016-08;"Autriche";"Charbon";
2016-09;"Autriche";"Charbon";0,000623637
2016-10;"Autriche";"Charbon";0,2056017645
2016-11;"Autriche";"Charbon";0,2083784625
2016-12;"Autriche";"Charbon";0,227647683
2017-01;"Autriche";"Charbon";0,266167143
2017-02;"Autriche";"Charbon";0,169516233
2017-03;"Autriche";"Charbon";0,134759799
2017-04;"Autriche";"Charbon";0,0563321025
2017-05;"Autriche";"Charbon";0,012786867
2017-06;"Autriche";"Charbon";0,013257117
2017-07;"Autriche";"Charbon";0,0070863255
2017-08;"Autriche";"Charbon";0,008745282
2017-09;"Autriche";"Charbon";0,0227550555
2017-10;"Autriche";"Charbon";0,124774254
2017-11;"Autriche";"Charbon";0,2029599855
2017-12;"Autriche";"Charbon";0,183691791
2018-01;"Autriche";"Charbon";0,1851876135
2018-02;"Autriche";"Charbon";0,187151463
2018-03;"Autriche";"Charbon";0,2005016895
2018-04;"Autriche";"Charbon";0,0425623275
2018-05;"Autriche";"Charbon";
2018-06;"Autriche";"Charbon";
2018-07;"Autriche";"Charbon";
2018-08;"Autriche";"Charbon";
2018-09;"Autriche";"Charbon";0,0635320575
2018-10;"Autriche";"Charbon";0,164517219
2018-11;"Autriche";"Charbon";0,186032781
2018-12;"Autriche";"Charbon";0,1874533635
2019-01;"Autriche";"Charbon";0,1505690055
2019-02;"Autriche";"Charbon";0,157088295
2019-03;"Autriche";"Charbon";0,1072155465
2019-04;"Autriche";"Charbon";0,083275119
2019-05;"Autriche";"Charbon";0,0637623945
2019-06;"Autriche";"Charbon";0,0651433905
2019-07;"Autriche";"Charbon";0,106473834
2019-08;"Autriche";"Charbon";0,0065252745
2019-09;"Autriche";"Charbon";0,02261817
2019-10;"Autriche";"Charbon";0,11426049
2019-11;"Autriche";"Charbon";0,1007845785
2019-12;"Autriche";"Charbon";0,091502442
2020-01;"Autriche";"Charbon";0,1009405305
2020-02;"Autriche";"Charbon";0,090007389
2020-03;"Autriche";"Charbon";0,092481588
2020-04;"Autriche";"Charbon";
2020-05;"Autriche";"Charbon";
2020-06;"Autriche";"Charbon";
2020-07;"Autriche";"Charbon";
2020-08;"Autriche";"Charbon";
2020-09;"Autriche";"Charbon";
2020-10;"Autriche";"Charbon";
2020-11;"Autriche";"Charbon";
2020-12;"Autriche";"Charbon";
2021-01;"Autriche";"Charbon";
2021-02;"Autriche";"Charbon";
2021-03;"Autriche";"Charbon";
2021-04;"Autriche";"Charbon";
2021-05;"Autriche";"Charbon";
2021-06;"Autriche";"Charbon";
2021-07;"Autriche";"Charbon";
2021-08;"Autriche";"Charbon";
2021-09;"Autriche";"Charbon";
2021-10;"Autriche";"Charbon";
2021-11;"Autriche";"Charbon";
2021-12;"Autriche";"Charbon";
2022-01;"Autriche";"Charbon";
2022-02;"Autriche";"Charbon";
2022-03;"Autriche";"Charbon";
2022-04;"Autriche";"Charbon";
2022-05;"Autriche";"Charbon";
2022-06;"Autriche";"Charbon";
2022-07;"Autriche";"Charbon";
2022-08;"Autriche";"Charbon";
2022-09;"Autriche";"Charbon";
2022-10;"Autriche";"Charbon";
2022-11;"Autriche";"Charbon";
2022-12;"Autriche";"Charbon";
2023-01;"Autriche";"Charbon";
2023-02;"Autriche";"Charbon";
2023-03;"Autriche";"Charbon";
2023-04;"Autriche";"Charbon";
2023-05;"Autriche";"Charbon";
2023-06;"Autriche";"Charbon";
2023-07;"Autriche";"Charbon";
2023-08;"Autriche";"Charbon";
2023-09;"Autriche";"Charbon";
2023-10;"Autriche";"Charbon";
2023-11;"Autriche";"Charbon";
2023-12;"Autriche";"Charbon";
2024-01;"Autriche";"Charbon";
2024-02;"Autriche";"Charbon";
2024-03;"Autriche";"Charbon";
2024-04;"Autriche";"Charbon";
2024-05;"Autriche";"Charbon";
2024-06;"Autriche";"Charbon";
2024-07;"Autriche";"Charbon";
2024-08;"Autriche";"Charbon";
2024-09;"Autriche";"Charbon";
2024-10;"Autriche";"Charbon";
2024-11;"Autriche";"Charbon";
2024-12;"Autriche";"Charbon";
2025-01;"Autriche";"Charbon";
2025-02;"Autriche";"Charbon";
2025-03;"Autriche";"Charbon";
2016-01;"Autriche";"Nucléaire";
2016-02;"Autriche";"Nucléaire";
2016-03;"Autriche";"Nucléaire";
2016-04;"Autriche";"Nucléaire";
2016-05;"Autriche";"Nucléaire";
2016-06;"Autriche";"Nucléaire";
2016-07;"Autriche";"Nucléaire";
2016-08;"Autriche";"Nucléaire";
2016-09;"Autriche";"Nucléaire";
2016-10;"Autriche";"Nucléaire";
2016-11;"Autriche";"Nucléaire";
2016-12;"Autriche";"Nucléaire";
2017-01;"Autriche";"Nucléaire";
2017-02;"Autriche";"Nucléaire";
2017-03;"Autriche";"Nucléaire";
2017-04;"Autriche";"Nucléaire";
2017-05;"Autriche";"Nucléaire";
2017-06;"Autriche";"Nucléaire";
2017-07;"Autriche";"Nucléaire";
2017-08;"Autriche";"Nucléaire";
2017-09;"Autriche";"Nucléaire";
2017-10;"Autriche";"Nucléaire";
2017-11;"Autriche";"Nucléaire";
2017-12;"Autriche";"Nucléaire";
2018-01;"Autriche";"Nucléaire";
2018-02;"Autriche";"Nucléaire";
2018-03;"Autriche";"Nucléaire";
2018-04;"Autriche";"Nucléaire";
2018-05;"Autriche";"Nucléaire";
2018-06;"Autriche";"Nucléaire";
2018-07;"Autriche";"Nucléaire";
2018-08;"Autriche";"Nucléaire";
2018-09;"Autriche";"Nucléaire";
2018-10;"Autriche";"Nucléaire";
2018-11;"Autriche";"Nucléaire";
2018-12;"Autriche";"Nucléaire";
2019-01;"Autriche";"Nucléaire";
2019-02;"Autriche";"Nucléaire";
2019-03;"Autriche";"Nucléaire";
2019-04;"Autriche";"Nucléaire";
2019-05;"Autriche";"Nucléaire";
2019-06;"Autriche";"Nucléaire";
2019-07;"Autriche";"Nucléaire";
2019-08;"Autriche";"Nucléaire";
2019-09;"Autriche";"Nucléaire";
2019-10;"Autriche";"Nucléaire";
2019-11;"Autriche";"Nucléaire";
2019-12;"Autriche";"Nucléaire";
2020-01;"Autriche";"Nucléaire";
2020-02;"Autriche";"Nucléaire";
2020-03;"Autriche";"Nucléaire";
2020-04;"Autriche";"Nucléaire";
2020-05;"Autriche";"Nucléaire";
2020-06;"Autriche";"Nucléaire";
2020-07;"Autriche";"Nucléaire";
2020-08;"Autriche";"Nucléaire";
2020-09;"Autriche";"Nucléaire";
2020-10;"Autriche";"Nucléaire";
2020-11;"Autriche";"Nucléaire";
2020-12;"Autriche";"Nucléaire";
2021-01;"Autriche";"Nucléaire";
2021-02;"Autriche";"Nucléaire";
2021-03;"Autriche";"Nucléaire";
2021-04;"Autriche";"Nucléaire";
2021-05;"Autriche";"Nucléaire";
2021-06;"Autriche";"Nucléaire";
2021-07;"Autriche";"Nucléaire";
2021-08;"Autriche";"Nucléaire";
2021-09;"Autriche";"Nucléaire";
2021-10;"Autriche";"Nucléaire";
2021-11;"Autriche";"Nucléaire";
2021-12;"Autriche";"Nucléaire";
2022-01;"Autriche";"Nucléaire";
2022-02;"Autriche";"Nucléaire";
2022-03;"Autriche";"Nucléaire";
2022-04;"Autriche";"Nucléaire";
2022-05;"Autriche";"Nucléaire";
2022-06;"Autriche";"Nucléaire";
2022-07;"Autriche";"Nucléaire";
2022-08;"Autriche";"Nucléaire";
2022-09;"Autriche";"Nucléaire";
2022-10;"Autriche";"Nucléaire";
2022-11;"Autriche";"Nucléaire";
2022-12;"Autriche";"Nucléaire";
2023-01;"Autriche";"Nucléaire";
2023-02;"Autriche";"Nucléaire";
2023-03;"Autriche";"Nucléaire";
2023-04;"Autriche";"Nucléaire";
2023-05;"Autriche";"Nucléaire";
2023-06;"Autriche";"Nucléaire";
2023-07;"Autriche";"Nucléaire";
2023-08;"Autriche";"Nucléaire";
2023-09;"Autriche";"Nucléaire";
2023-10;"Autriche";"Nucléaire";
2023-11;"Autriche";"Nucléaire";
2023-12;"Autriche";"Nucléaire";
2024-01;"Autriche";"Nucléaire";
2024-02;"Autriche";"Nucléaire";
2024-03;"Autriche";"Nucléaire";
2024-04;"Autriche";"Nucléaire";
2024-05;"Autriche";"Nucléaire";
2024-06;"Autriche";"Nucléaire";
2024-07;"Autriche";"Nucléaire";
2024-08;"Autriche";"Nucléaire";
2024-09;"Autriche";"Nucléaire";
2024-10;"Autriche";"Nucléaire";
2024-11;"Autriche";"Nucléaire";
2024-12;"Autriche";"Nucléaire";
2025-01;"Autriche";"Nucléaire";
2025-02;"Autriche";"Nucléaire";
2025-03;"Autriche";"Nucléaire";
2016-01;"Autriche";"Emissions";1,63
2016-02;"Autriche";"Emissions";0,64
2016-03;"Autriche";"Emissions";0,57
2016-04;"Autriche";"Emissions";0,39
2016-05;"Autriche";"Emissions";0,12
2016-06;"Autriche";"Emissions";0,11
2016-07;"Autriche";"Emissions";0,1
2016-08;"Autriche";"Emissions";0,09
2016-09;"Autriche";"Emissions";0,27
2016-10;"Autriche";"Emissions";0,63
2016-11;"Autriche";"Emissions";0,81
2016-12;"Autriche";"Emissions";0,98
2017-01;"Autriche";"Emissions";1,31
2017-02;"Autriche";"Emissions";0,9
2017-03;"Autriche";"Emissions";0,6
2017-04;"Autriche";"Emissions";0,36
2017-05;"Autriche";"Emissions";0,14
2017-06;"Autriche";"Emissions";0,26
2017-07;"Autriche";"Emissions";0,24
2017-08;"Autriche";"Emissions";0,23
2017-09;"Autriche";"Emissions";0,26
2017-10;"Autriche";"Emissions";0,51
2017-11;"Autriche";"Emissions";0,76
2017-12;"Autriche";"Emissions";0,68
2018-01;"Autriche";"Emissions";0,76
2018-02;"Autriche";"Emissions";0,8
2018-03;"Autriche";"Emissions";0,68
2018-04;"Autriche";"Emissions";0,22
2018-05;"Autriche";"Emissions";0,12
2018-06;"Autriche";"Emissions";0,15
2018-07;"Autriche";"Emissions";0,16
2018-08;"Autriche";"Emissions";0,21
2018-09;"Autriche";"Emissions";0,34
2018-10;"Autriche";"Emissions";0,55
2018-11;"Autriche";"Emissions";0,76
2018-12;"Autriche";"Emissions";0,93
2019-01;"Autriche";"Emissions";0,9
2019-02;"Autriche";"Emissions";0,77
2019-03;"Autriche";"Emissions";0,47
2019-04;"Autriche";"Emissions";0,38
2019-05;"Autriche";"Emissions";0,16
2019-06;"Autriche";"Emissions";0,22
2019-07;"Autriche";"Emissions";0,39
2019-08;"Autriche";"Emissions";0,39
2019-09;"Autriche";"Emissions";0,49
2019-10;"Autriche";"Emissions";0,72
2019-11;"Autriche";"Emissions";0,72
2019-12;"Autriche";"Emissions";0,71
2020-01;"Autriche";"Emissions";0,96
2020-02;"Autriche";"Emissions";0,59
2020-03;"Autriche";"Emissions";0,57
2020-04;"Autriche";"Emissions";0,25
2020-05;"Autriche";"Emissions";0,11
2020-06;"Autriche";"Emissions";0,11
2020-07;"Autriche";"Emissions";0,26
2020-08;"Autriche";"Emissions";0,24
2020-09;"Autriche";"Emissions";0,24
2020-10;"Autriche";"Emissions";0,42
2020-11;"Autriche";"Emissions";0,59
2020-12;"Autriche";"Emissions";0,71
2021-01;"Autriche";"Emissions";0,7
2021-02;"Autriche";"Emissions";0,57
2021-03;"Autriche";"Emissions";0,55
2021-04;"Autriche";"Emissions";0,44
2021-05;"Autriche";"Emissions";0,19
2021-06;"Autriche";"Emissions";0,1
2021-07;"Autriche";"Emissions";0,1
2021-08;"Autriche";"Emissions";0,09
2021-09;"Autriche";"Emissions";0,15
2021-10;"Autriche";"Emissions";0,48
2021-11;"Autriche";"Emissions";0,79
2021-12;"Autriche";"Emissions";0,75
2022-01;"Autriche";"Emissions";0,76
2022-02;"Autriche";"Emissions";0,62
2022-03;"Autriche";"Emissions";0,72
2022-04;"Autriche";"Emissions";0,39
2022-05;"Autriche";"Emissions";0,32
2022-06;"Autriche";"Emissions";0,13
2022-07;"Autriche";"Emissions";0,16
2022-08;"Autriche";"Emissions";0,15
2022-09;"Autriche";"Emissions";0,38
2022-10;"Autriche";"Emissions";0,41
2022-11;"Autriche";"Emissions";0,59
2022-12;"Autriche";"Emissions";0,63
2023-01;"Autriche";"Emissions";0,52
2023-02;"Autriche";"Emissions";0,54
2023-03;"Autriche";"Emissions";0,42
2023-04;"Autriche";"Emissions";0,34
2023-05;"Autriche";"Emissions";0,18
2023-06;"Autriche";"Emissions";0,08
2023-07;"Autriche";"Emissions";0,12
2023-08;"Autriche";"Emissions";0,08
2023-09;"Autriche";"Emissions";0,19
2023-10;"Autriche";"Emissions";0,27
2023-11;"Autriche";"Emissions";0,4
2023-12;"Autriche";"Emissions";0,49
2024-01;"Autriche";"Emissions";0,6
2024-02;"Autriche";"Emissions";0,35
2024-03;"Autriche";"Emissions";0,28
2024-04;"Autriche";"Emissions";0,16
2024-05;"Autriche";"Emissions";0,08
2024-06;"Autriche";"Emissions";0,09
2024-07;"Autriche";"Emissions";0,08
2024-08;"Autriche";"Emissions";0,1
2024-09;"Autriche";"Emissions";0,11
2024-10;"Autriche";"Emissions";0,25
2024-11;"Autriche";"Emissions";0,72
2024-12;"Autriche";"Emissions";0,71
2025-01;"Autriche";"Emissions";0,77
2025-02;"Autriche";"Emissions";0,68
2025-03;"Autriche";"Emissions";0,45
2016-01;"Belgique";"Dechets";0,2960232129
2016-02;"Belgique";"Dechets";0,148225878
2016-03;"Belgique";"Dechets";0,1175674419
2016-04;"Belgique";"Dechets";0,12665409975
2016-05;"Belgique";"Dechets";0,1288465677
2016-06;"Belgique";"Dechets";0,1010001069
2016-07;"Belgique";"Dechets";0,1223001576
2016-08;"Belgique";"Dechets";0,11941024905
2016-09;"Belgique";"Dechets";0,0981332577
2016-10;"Belgique";"Dechets";0,1228560615
2016-11;"Belgique";"Dechets";0,12609275805
2016-12;"Belgique";"Dechets";0,12671282115
2017-01;"Belgique";"Dechets";0,16255949985
2017-02;"Belgique";"Dechets";0,14531081535
2017-03;"Belgique";"Dechets";0,14463652815
2017-04;"Belgique";"Dechets";0,1472237838
2017-05;"Belgique";"Dechets";0,14116493745
2017-06;"Belgique";"Dechets";0,12550949415
2017-07;"Belgique";"Dechets";0,1539434682
2017-08;"Belgique";"Dechets";0,15452451765
2017-09;"Belgique";"Dechets";0,13474588815
2017-10;"Belgique";"Dechets";0,163052775
2017-11;"Belgique";"Dechets";0,1632845313
2017-12;"Belgique";"Dechets";0,1574097579
2018-01;"Belgique";"Dechets";0,15419566755
2018-02;"Belgique";"Dechets";0,14874605145
2018-03;"Belgique";"Dechets";0,1501678053
2018-04;"Belgique";"Dechets";0,14104140705
2018-05;"Belgique";"Dechets";0,1526478183
2018-06;"Belgique";"Dechets";0,1376295381
2018-07;"Belgique";"Dechets";0,15366067695
2018-08;"Belgique";"Dechets";0,1537253577
2018-09;"Belgique";"Dechets";0,1425790818
2018-10;"Belgique";"Dechets";0,15868571715
2018-11;"Belgique";"Dechets";0,1576117089
2018-12;"Belgique";"Dechets";0,1694316393
2019-01;"Belgique";"Dechets";0,1594873053
2019-02;"Belgique";"Dechets";0,14443001145
2019-03;"Belgique";"Dechets";0,15051807315
2019-04;"Belgique";"Dechets";0,13641402735
2019-05;"Belgique";"Dechets";0,15336450495
2019-06;"Belgique";"Dechets";0,1080508131
2019-07;"Belgique";"Dechets";0,1241771391
2019-08;"Belgique";"Dechets";0,15356476305
2019-09;"Belgique";"Dechets";0,1331105382
2019-10;"Belgique";"Dechets";0,14993674155
2019-11;"Belgique";"Dechets";0,14882662665
2019-12;"Belgique";"Dechets";0,15575571765
2020-01;"Belgique";"Dechets";0,15555161205
2020-02;"Belgique";"Dechets";0,14035007115
2020-03;"Belgique";"Dechets";0,1456449408
2020-04;"Belgique";"Dechets";0,1437060402
2020-05;"Belgique";"Dechets";0,1354252968
2020-06;"Belgique";"Dechets";0,129668445
2020-07;"Belgique";"Dechets";0,1412682813
2020-08;"Belgique";"Dechets";0,1479817926
2020-09;"Belgique";"Dechets";0,1388565999
2020-10;"Belgique";"Dechets";0,15119808885
2020-11;"Belgique";"Dechets";0,16067352375
2020-12;"Belgique";"Dechets";0,1630769373
2021-01;"Belgique";"Dechets";0,16495727895
2021-02;"Belgique";"Dechets";0,14087719575
2021-03;"Belgique";"Dechets";0,15300848295
2021-04;"Belgique";"Dechets";0,1476031986
2021-05;"Belgique";"Dechets";0,1352686095
2021-06;"Belgique";"Dechets";0,10648003275
2021-07;"Belgique";"Dechets";0,14673339855
2021-08;"Belgique";"Dechets";0,1427223798
2021-09;"Belgique";"Dechets";0,1219690845
2021-10;"Belgique";"Dechets";0,14525701875
2021-11;"Belgique";"Dechets";0,1440860022
2021-12;"Belgique";"Dechets";0,1572108849
2022-01;"Belgique";"Dechets";0,16103431665
2022-02;"Belgique";"Dechets";0,1480625388
2022-03;"Belgique";"Dechets";0,16137515385
2022-04;"Belgique";"Dechets";0,1550258469
2022-05;"Belgique";"Dechets";0,12544442865
2022-06;"Belgique";"Dechets";0,16393085145
2022-07;"Belgique";"Dechets";0,1703685825
2022-08;"Belgique";"Dechets";0,16311300975
2022-09;"Belgique";"Dechets";0,1578814101
2022-10;"Belgique";"Dechets";0,16690262625
2022-11;"Belgique";"Dechets";0,15941381805
2022-12;"Belgique";"Dechets";0,16925286735
2023-01;"Belgique";"Dechets";0,1388686383
2023-02;"Belgique";"Dechets";0,13620566385
2023-03;"Belgique";"Dechets";0,15367551975
2023-04;"Belgique";"Dechets";0,13667868405
2023-05;"Belgique";"Dechets";0,15588167625
2023-06;"Belgique";"Dechets";0,1126731825
2023-07;"Belgique";"Dechets";0,1488302262
2023-08;"Belgique";"Dechets";0,15779005335
2023-09;"Belgique";"Dechets";0,1433636127
2023-10;"Belgique";"Dechets";0,1593196569
2023-11;"Belgique";"Dechets";0,15780785445
2023-12;"Belgique";"Dechets";0,1654237584
2024-01;"Belgique";"Dechets";0,14314263795
2024-02;"Belgique";"Dechets";0,13985324775
2024-03;"Belgique";"Dechets";0,15972387525
2024-04;"Belgique";"Dechets";0,12014112015
