DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,European Union - 27 countries (from 2020),2019,369432.448,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,European Union - 27 countries (from 2020),2020,381008.850,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,European Union - 27 countries (from 2020),2021,401425.821,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,European Union - 27 countries (from 2020),2022,421942.811,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,European Union - 27 countries (from 2020),2023,406835.684,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Finland,2014,21622.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Finland,2015,21459.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Finland,2016,22110.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Finland,2017,22204.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Finland,2018,22548.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Finland,2019,23938.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Finland,2020,21774.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Finland,2021,24492.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Finland,2022,19397.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Finland,2023,9644.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,France,2014,7873.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,France,2015,9961.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,France,2016,19903.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,France,2017,21119.180,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,France,2018,13512.090,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,France,2019,15631.750,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,France,2020,19536.102,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,France,2021,24334.451,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,France,2022,52437.269,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,France,2023,25431.848,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Georgia,2014,853.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Georgia,2015,699.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Georgia,2016,1329.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Georgia,2017,1751.200,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Georgia,2018,1522.200,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Georgia,2019,1762.700,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Georgia,2020,1711.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Georgia,2021,3189.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Georgia,2022,4693.400,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Georgia,2023,4234.331,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Croatia,2014,10898.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Croatia,2015,13158.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Croatia,2016,12398.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Croatia,2017,12157.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Croatia,2018,12693.400,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Croatia,2019,11400.800,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Croatia,2020,10491.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Croatia,2021,11504.700,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Croatia,2022,11919.700,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Croatia,2023,10037.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Hungary,2014,19079.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Hungary,2015,19935.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Hungary,2016,17951.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Hungary,2017,19803.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Hungary,2018,18613.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Hungary,2019,19853.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Hungary,2020,19176.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Hungary,2021,19967.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Hungary,2022,21589.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Hungary,2023,19964.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ireland,2014,2853.015,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ireland,2015,1751.975,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ireland,2016,871.263,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ireland,2017,1116.408,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ireland,2018,1621.519,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ireland,2019,2179.579,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ireland,2020,1761.112,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ireland,2021,2450.715,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ireland,2022,1581.629,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Ireland,2023,3721.169,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Iceland,2014,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Iceland,2015,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Iceland,2016,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Iceland,2017,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Iceland,2018,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Iceland,2019,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Iceland,2020,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Iceland,2021,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Italy,2014,46747.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Italy,2015,50849.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Italy,2016,43181.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Italy,2017,42894.881,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Italy,2018,47170.204,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Italy,2019,43974.940,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Italy,2020,39789.940,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Italy,2021,46571.698,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Italy,2022,47391.065,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Italy,2023,54572.005,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Liechtenstein,2014,355.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Liechtenstein,2015,325.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Liechtenstein,2016,309.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Liechtenstein,2017,314.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Liechtenstein,2018,321.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Liechtenstein,2019,307.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Liechtenstein,2020,299.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Liechtenstein,2021,311.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Liechtenstein,2022,308.800,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Liechtenstein,2023,276.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Lithuania,2014,8521.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Lithuania,2015,7938.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Lithuania,2016,11106.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Lithuania,2017,11926.200,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Lithuania,2018,12847.500,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Lithuania,2019,13267.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Lithuania,2020,12013.400,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Lithuania,2021,12478.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Lithuania,2022,12933.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Lithuania,2023,10909.800,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Luxembourg,2014,6961.176,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Luxembourg,2015,7518.755,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Luxembourg,2016,7718.393,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Luxembourg,2017,7566.690,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Luxembourg,2018,7553.012,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Luxembourg,2019,6817.520,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Luxembourg,2020,6543.493,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Luxembourg,2021,6758.470,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Luxembourg,2022,6676.920,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Luxembourg,2023,6390.122,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Latvia,2014,5340.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Latvia,2015,5246.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Latvia,2016,4828.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Latvia,2017,4072.912,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Latvia,2018,5173.682,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Latvia,2019,4610.761,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Latvia,2020,4173.365,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Latvia,2021,4666.370,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Latvia,2022,5308.232,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Latvia,2023,4075.231,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Moldova,2014,3342.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Moldova,2015,3315.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Moldova,2016,3325.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Moldova,2017,3412.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Moldova,2018,3500.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Moldova,2019,3501.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Moldova,2020,3418.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Moldova,2021,3607.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Moldova,2022,3751.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Moldova,2023,3698.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Montenegro,2014,903.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Montenegro,2015,1040.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Montenegro,2016,1210.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Montenegro,2017,1536.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Montenegro,2018,780.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Montenegro,2019,1195.500,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Montenegro,2020,5943.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Montenegro,2021,5318.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Montenegro,2022,5352.100,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Montenegro,2023,5421.300,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,North Macedonia,2014,3073.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,North Macedonia,2015,2656.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,North Macedonia,2016,2190.606,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,North Macedonia,2017,2293.571,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,North Macedonia,2018,2297.169,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,North Macedonia,2019,6881.885,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,North Macedonia,2020,6734.399,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,North Macedonia,2021,7407.323,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,North Macedonia,2022,7074.449,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,North Macedonia,2023,7231.836,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Malta,2014,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Malta,2015,1054.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Malta,2016,1526.688,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Malta,2017,897.066,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Malta,2018,631.293,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Malta,2019,656.756,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Malta,2020,419.810,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Malta,2021,547.250,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Malta,2022,646.139,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Malta,2023,648.353,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Netherlands,2014,32855.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Netherlands,2015,30760.009,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Netherlands,2016,24257.626,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Netherlands,2017,22457.716,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Netherlands,2018,26754.589,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Netherlands,2019,20402.855,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Netherlands,2020,19773.283,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Netherlands,2021,20885.396,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Netherlands,2022,18544.448,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Netherlands,2023,19546.606,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Norway,2014,6347.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Norway,2015,7371.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Norway,2016,5740.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Norway,2017,6111.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Norway,2018,8339.724,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Norway,2019,12353.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Norway,2020,4496.145,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Norway,2021,8235.069,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Norway,2022,13271.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Norway,2023,13240.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Poland,2014,13508.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Poland,2015,14459.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Poland,2016,14017.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Poland,2017,13271.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Poland,2018,13815.804,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Poland,2019,17868.327,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Poland,2020,20624.119,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Poland,2021,15099.836,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Poland,2022,15237.630,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Poland,2023,15139.915,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Portugal,2014,7247.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Portugal,2015,8077.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Portugal,2016,4616.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Portugal,2017,5505.732,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Portugal,2018,5667.568,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Portugal,2019,8099.208,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Portugal,2020,7553.113,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Imports,Electricity,Gigawatt-hour,Portugal,2021,9544.418,,
